species,wavelength_air_nm,A_ki_s_1,acc_A,E_i_cm1,E_k_cm1,g_i,g_k,lower_term,upper_term,transition,source,notes,nist_wavelength_source,wavenumber_cm1,relative_intensity,transition_type,tp_ref,line_ref
C II,272.8707,32800000.0,B+,177793.52,214429.94,4.0,4.0,2s.2p.(3P*).3s 2P* J=3/2,2s.2p.(3P*).4p 2P J=3/2,2s.2p.(3P*).3s 2P* J=3/2 -> 2s.2p.(3P*).4p 2P J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T9221; line_ref=L1176,obs_wl_air(nm),36636.55,54.0,,T9221,L1176
C II,272.9213,26300000.0,B+,177774.55,214404.34,2.0,2.0,2s.2p.(3P*).3s 2P* J=1/2,2s.2p.(3P*).4p 2P J=1/2,2s.2p.(3P*).3s 2P* J=1/2 -> 2s.2p.(3P*).4p 2P J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T9221; line_ref=L1176,obs_wl_air(nm),36629.75,35.0,,T9221,L1176
C II,273.061,13200000.0,B,177793.52,214404.34,4.0,2.0,2s.2p.(3P*).3s 2P* J=3/2,2s.2p.(3P*).4p 2P J=1/2,2s.2p.(3P*).3s 2P* J=3/2 -> 2s.2p.(3P*).4p 2P J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),36611.0,27.0,,T5109LS,L1176
C II,274.6488,43500000.0,B,131724.382,168124.17,2.0,4.0,2s2.3p 2P* J=1/2,2s2.4d 2D J=3/2,2s2.3p 2P* J=1/2 -> 2s2.4d 2D J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),36399.37,290.0,,T5109LS,L1176
C II,274.7282,52200000.0,B,131735.528,168124.37,4.0,6.0,2s2.3p 2P* J=3/2,2s2.4d 2D J=5/2,2s2.3p 2P* J=3/2 -> 2s2.4d 2D J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),36388.85,,,T5109LS,L1176
C II,274.7298,8710000.0,B,131735.528,168124.17,4.0,4.0,2s2.3p 2P* J=3/2,2s2.4d 2D J=3/2,2s2.3p 2P* J=3/2 -> 2s2.4d 2D J=3/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T5109LS,ritz_wl_air(nm),36388.64,,,T5109LS,
C II,276.512,21400000.0,B,184691.0,220845.09,4.0,2.0,2s.2p.(3P*).3p 4S J=3/2,2s.2p.(3P*).4d 4P* J=1/2,2s.2p.(3P*).3p 4S J=3/2 -> 2s.2p.(3P*).4d 4P* J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),36154.12,27.0,,T5109LS,L1176
C II,276.6118,21400000.0,B,184691.0,220832.17,4.0,4.0,2s.2p.(3P*).3p 4S J=3/2,2s.2p.(3P*).4d 4P* J=3/2,2s.2p.(3P*).3p 4S J=3/2 -> 2s.2p.(3P*).4d 4P* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),36141.07,35.0,,T5109LS,L1176
C II,276.7673,21300000.0,B,184691.0,220811.68,4.0,6.0,2s.2p.(3P*).3p 4S J=3/2,2s.2p.(3P*).4d 4P* J=5/2,2s.2p.(3P*).3p 4S J=3/2 -> 2s.2p.(3P*).4d 4P* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),36120.77,45.0,,T5109LS,L1176
C II,279.77,6300000.0,C,195785.75,231519.2,8.0,10.0,2s.2p.(3P*).3d 4F* J=7/2,2s.2p.(3P*).5f 2G J=9/2,2s.2p.(3P*).3d 4F* J=7/2 -> 2s.2p.(3P*).5f 2G J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35733.1,,,T10528,L1176
C II,279.915,12000000.0,C,195765.88,231481.0,6.0,8.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 2G J=7/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 2G J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35714.6,,,T10528,L1176
C II,280.121,85600000.0,C+,195785.75,231473.41,8.0,10.0,2s.2p.(3P*).3d 4F* J=7/2,2s.2p.(3P*).5f 4G J=9/2,2s.2p.(3P*).3d 4F* J=7/2 -> 2s.2p.(3P*).5f 4G J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35688.3,,,T10528,L1176
C II,280.121,104000000.0,C+,195813.62,231502.34,10.0,12.0,2s.2p.(3P*).3d 4F* J=9/2,2s.2p.(3P*).5f 4G J=11/2,2s.2p.(3P*).3d 4F* J=9/2 -> 2s.2p.(3P*).5f 4G J=11/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35688.3,,,T10528,L1176
C II,280.143,85800000.0,C+,195752.62,231438.57,4.0,6.0,2s.2p.(3P*).3d 4F* J=3/2,2s.2p.(3P*).5f 4G J=5/2,2s.2p.(3P*).3d 4F* J=3/2 -> 2s.2p.(3P*).5f 4G J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35685.5,,,T10528,L1176
C II,280.143,73500000.0,C+,195765.88,231451.31,6.0,8.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 4G J=7/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 4G J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35685.5,,,T10528,L1176
C II,280.239,16000000.0,C,195765.88,231438.57,6.0,6.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 4G J=5/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 4G J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35673.3,,,T10528,L1176
C II,280.295,14000000.0,C,195785.75,231451.31,8.0,8.0,2s.2p.(3P*).3d 4F* J=7/2,2s.2p.(3P*).5f 4G J=7/2,2s.2p.(3P*).3d 4F* J=7/2 -> 2s.2p.(3P*).5f 4G J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35666.2,,,T10528,L1176
C II,280.345,9900000.0,C,195813.62,231473.41,10.0,10.0,2s.2p.(3P*).3d 4F* J=9/2,2s.2p.(3P*).5f 4G J=9/2,2s.2p.(3P*).3d 4F* J=9/2 -> 2s.2p.(3P*).5f 4G J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35659.8,,,T10528,L1176
C II,281.913,,,195752.62,231216.81,4.0,6.0,2s.2p.(3P*).3d 4F* J=3/2,2s.2p.(3P*).5f 4F J=5/2,2s.2p.(3P*).3d 4F* J=3/2 -> 2s.2p.(3P*).5f 4F J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),35461.5,,,,L1176
C II,281.913,,,195752.62,231212.3,4.0,4.0,2s.2p.(3P*).3d 4F* J=3/2,2s.2p.(3P*).5f 4F J=3/2,2s.2p.(3P*).3d 4F* J=3/2 -> 2s.2p.(3P*).5f 4F J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),35461.5,,,,L1176
C II,281.913,,,195765.88,231225.09,6.0,8.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 2F J=7/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 2F J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),35461.5,,,,L1176
C II,281.9513,230000.0,E,195752.62,231209.3,4.0,6.0,2s.2p.(3P*).3d 4F* J=3/2,2s.2p.(3P*).5f 2F J=5/2,2s.2p.(3P*).3d 4F* J=3/2 -> 2s.2p.(3P*).5f 2F J=5/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),35456.68,,,T10528,
C II,282.0,,,195765.88,231217.13,6.0,8.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 4F J=7/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 4F J=7/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); line_ref=L1176,L22145",obs_wl_air(nm),35450.6,,,,"L1176,L22145"
C II,282.0,,,195765.88,231216.81,6.0,6.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 4F J=5/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 4F J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),35450.6,,,,L1176
C II,282.033,1600000.0,E,195765.88,231212.3,6.0,4.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 4F J=3/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 4F J=3/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),35446.4,,,T10528,
C II,282.07,,,195785.75,231225.09,8.0,8.0,2s.2p.(3P*).3d 4F* J=7/2,2s.2p.(3P*).5f 2F J=7/2,2s.2p.(3P*).3d 4F* J=7/2 -> 2s.2p.(3P*).5f 2F J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),35441.8,,,,L1176
C II,282.07,,,195765.88,231209.3,6.0,6.0,2s.2p.(3P*).3d 4F* J=5/2,2s.2p.(3P*).5f 2F J=5/2,2s.2p.(3P*).3d 4F* J=5/2 -> 2s.2p.(3P*).5f 2F J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),35441.8,,,,L1176
C II,282.07,4400000.0,C,195785.75,231228.86,8.0,10.0,2s.2p.(3P*).3d 4F* J=7/2,2s.2p.(3P*).5f 4F J=9/2,2s.2p.(3P*).3d 4F* J=7/2 -> 2s.2p.(3P*).5f 4F J=9/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,L22145",obs_wl_air(nm),35441.8,,,T10528,"L1176,L22145"
C II,282.154,3800000.0,C,195785.75,231217.13,8.0,8.0,2s.2p.(3P*).3d 4F* J=7/2,2s.2p.(3P*).5f 4F J=7/2,2s.2p.(3P*).3d 4F* J=7/2 -> 2s.2p.(3P*).5f 4F J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35431.2,,,T10528,L1176
C II,282.154,,,195785.75,231216.81,8.0,6.0,2s.2p.(3P*).3d 4F* J=7/2,2s.2p.(3P*).5f 4F J=5/2,2s.2p.(3P*).3d 4F* J=7/2 -> 2s.2p.(3P*).5f 4F J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),35431.2,,,,L1176
C II,282.2812,6700000.0,C,195813.62,231228.86,10.0,10.0,2s.2p.(3P*).3d 4F* J=9/2,2s.2p.(3P*).5f 4F J=9/2,2s.2p.(3P*).3d 4F* J=9/2 -> 2s.2p.(3P*).5f 4F J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),35415.24,34.0,,T10528,L1176
C II,283.66988,33000000.0,B+,96493.646,131735.528,2.0,4.0,2s.2p2 2S J=1/2,2s2.3p 2P* J=3/2,2s.2p2 2S J=1/2 -> 2s2.3p 2P* J=3/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T7194; line_ref=L22145,L21572",obs_wl_air(nm),35241.881,1400.0,,T7194,"L22145,L21572"
C II,283.7596,33000000.0,B+,96493.646,131724.382,2.0,2.0,2s.2p2 2S J=1/2,2s2.3p 2P* J=1/2,2s.2p2 2S J=1/2 -> 2s2.3p 2P* J=1/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T7194; line_ref=L22145,L21572",obs_wl_air(nm),35230.75,930.0,,T7194,"L22145,L21572"
C II,285.8,,,196571.82,231551.5,6.0,6.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 2D J=5/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 2D J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1176,obs_wl_air(nm),34979.2,,,,L1176
C II,285.8,,,196571.82,231551.2,6.0,4.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 4D J=3/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 4D J=3/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); line_ref=L1176,L22145",obs_wl_air(nm),34979.2,,,,"L1176,L22145"
C II,285.9856,7000000.0,E,196571.82,231528.35,6.0,6.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 4D J=5/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 4D J=5/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34956.53,,,T10528,
C II,286.106,16000000.0,C,196581.94,231523.87,8.0,8.0,2s.2p.(3P*).3d 4D* J=7/2,2s.2p.(3P*).5f 4D J=7/2,2s.2p.(3P*).3d 4D* J=7/2 -> 2s.2p.(3P*).5f 4D J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),34941.82,,,T10528,L1176
C II,288.481,42000000.0,C,196563.41,231216.81,4.0,6.0,2s.2p.(3P*).3d 4D* J=3/2,2s.2p.(3P*).5f 4F J=5/2,2s.2p.(3P*).3d 4D* J=3/2 -> 2s.2p.(3P*).5f 4F J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),34654.2,,,T10528,L1176
C II,288.481,18000000.0,C,196571.82,231225.09,6.0,8.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 2F J=7/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 2F J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),34654.2,,,T10528,L1176
C II,288.481,58000000.0,C,196557.95,231212.3,2.0,4.0,2s.2p.(3P*).3d 4D* J=1/2,2s.2p.(3P*).5f 4F J=3/2,2s.2p.(3P*).3d 4D* J=1/2 -> 2s.2p.(3P*).5f 4F J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),34654.2,,,T10528,L1176
C II,288.525,21000000.0,C,196563.41,231212.3,4.0,4.0,2s.2p.(3P*).3d 4D* J=3/2,2s.2p.(3P*).5f 4F J=3/2,2s.2p.(3P*).3d 4D* J=3/2 -> 2s.2p.(3P*).5f 4F J=3/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34648.9,,,T10528,
C II,288.547,78200000.0,C+,196581.94,231228.86,8.0,10.0,2s.2p.(3P*).3d 4D* J=7/2,2s.2p.(3P*).5f 4F J=9/2,2s.2p.(3P*).3d 4D* J=7/2 -> 2s.2p.(3P*).5f 4F J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),34646.3,,,T10528,L1176
C II,288.547,19000000.0,C,196563.41,231209.3,4.0,6.0,2s.2p.(3P*).3d 4D* J=3/2,2s.2p.(3P*).5f 2F J=5/2,2s.2p.(3P*).3d 4D* J=3/2 -> 2s.2p.(3P*).5f 2F J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),34646.3,,,T10528,L1176
C II,288.547,50600000.0,C+,196571.82,231217.13,6.0,8.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 4F J=7/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 4F J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10528; line_ref=L1176,obs_wl_air(nm),34646.3,,,T10528,L1176
C II,288.5574,13000000.0,C,196571.82,231216.81,6.0,6.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 4F J=5/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 4F J=5/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34644.99,,,T10528,
C II,288.5727,3200000.0,E,196581.94,231225.09,8.0,8.0,2s.2p.(3P*).3d 4D* J=7/2,2s.2p.(3P*).5f 2F J=7/2,2s.2p.(3P*).3d 4D* J=7/2 -> 2s.2p.(3P*).5f 2F J=7/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34643.15,,,T10528,
C II,288.595,1400000.0,E,196571.82,231212.3,6.0,4.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 4F J=3/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 4F J=3/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34640.5,,,T10528,
C II,288.62,5000000.0,C,196571.82,231209.3,6.0,6.0,2s.2p.(3P*).3d 4D* J=5/2,2s.2p.(3P*).5f 2F J=5/2,2s.2p.(3P*).3d 4D* J=5/2 -> 2s.2p.(3P*).5f 2F J=5/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34637.48,,,T10528,
C II,288.639,6300000.0,C,196581.94,231217.13,8.0,8.0,2s.2p.(3P*).3d 4D* J=7/2,2s.2p.(3P*).5f 4F J=7/2,2s.2p.(3P*).3d 4D* J=7/2 -> 2s.2p.(3P*).5f 4F J=7/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34635.19,,,T10528,
C II,288.6417,420000.0,E,196581.94,231216.81,8.0,6.0,2s.2p.(3P*).3d 4D* J=7/2,2s.2p.(3P*).5f 4F J=5/2,2s.2p.(3P*).3d 4D* J=7/2 -> 2s.2p.(3P*).5f 4F J=5/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10528,ritz_wl_air(nm),34634.87,,,T10528,
C II,290.4629,4250000.0,B,186427.37,220845.09,2.0,2.0,2s.2p.(3P*).3p 4P J=1/2,2s.2p.(3P*).4d 4P* J=1/2,2s.2p.(3P*).3p 4P J=1/2 -> 2s.2p.(3P*).4d 4P* J=1/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T5109LS,ritz_wl_air(nm),34417.72,,,T5109LS,
C II,290.5715,10700000.0,B,186427.37,220832.17,2.0,4.0,2s.2p.(3P*).3p 4P J=1/2,2s.2p.(3P*).4d 4P* J=3/2,2s.2p.(3P*).3p 4P J=1/2 -> 2s.2p.(3P*).4d 4P* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),34404.86,26.0,,T5109LS,L1176
C II,290.6011,21300000.0,B,186443.71,220845.09,4.0,2.0,2s.2p.(3P*).3p 4P J=3/2,2s.2p.(3P*).4d 4P* J=1/2,2s.2p.(3P*).3p 4P J=3/2 -> 2s.2p.(3P*).4d 4P* J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),34401.35,26.0,,T5109LS,L1176
C II,290.709,3420000.0,B,186443.71,220832.17,4.0,4.0,2s.2p.(3P*).3p 4P J=3/2,2s.2p.(3P*).4d 4P* J=3/2,2s.2p.(3P*).3p 4P J=3/2 -> 2s.2p.(3P*).4d 4P* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),34388.59,25.0,,T5109LS,L1176
C II,290.896,7660000.0,B,186443.71,220811.68,4.0,6.0,2s.2p.(3P*).3p 4P J=3/2,2s.2p.(3P*).4d 4P* J=5/2,2s.2p.(3P*).3p 4P J=3/2 -> 2s.2p.(3P*).4d 4P* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),34366.5,,,T5109LS,L1176
C II,290.896,11500000.0,B,186466.03,220832.17,6.0,4.0,2s.2p.(3P*).3p 4P J=5/2,2s.2p.(3P*).4d 4P* J=3/2,2s.2p.(3P*).3p 4P J=5/2 -> 2s.2p.(3P*).4d 4P* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),34366.5,,,T5109LS,L1176
C II,291.0729,17800000.0,B,186466.03,220811.68,6.0,6.0,2s.2p.(3P*).3p 4P J=5/2,2s.2p.(3P*).4d 4P* J=5/2,2s.2p.(3P*).3p 4P J=5/2 -> 2s.2p.(3P*).4d 4P* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),34345.6,53.0,,T5109LS,L1176
C II,296.6187,26600000.0,B,186427.37,220130.86,2.0,4.0,2s.2p.(3P*).3p 4P J=1/2,2s.2p.(3P*).4d 4D* J=3/2,2s.2p.(3P*).3p 4P J=1/2 -> 2s.2p.(3P*).4d 4D* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),33703.47,40.0,,T5109LS,L1176
C II,296.6655,52700000.0,B,186427.37,220125.53,2.0,2.0,2s.2p.(3P*).3p 4P J=1/2,2s.2p.(3P*).4d 4D* J=1/2,2s.2p.(3P*).3p 4P J=1/2 -> 2s.2p.(3P*).4d 4D* J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),33698.16,41.0,,T5109LS,L1176
C II,296.6871,44400000.0,B,186443.71,220139.42,4.0,6.0,2s.2p.(3P*).3p 4P J=3/2,2s.2p.(3P*).4d 4D* J=5/2,2s.2p.(3P*).3p 4P J=3/2 -> 2s.2p.(3P*).4d 4D* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),33695.7,65.0,,T5109LS,L1176
C II,296.7629,33900000.0,B,186443.71,220130.86,4.0,4.0,2s.2p.(3P*).3p 4P J=3/2,2s.2p.(3P*).4d 4D* J=3/2,2s.2p.(3P*).3p 4P J=3/2 -> 2s.2p.(3P*).4d 4D* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),33687.1,41.0,,T5109LS,L1176
C II,296.7868,63400000.0,B,186466.03,220150.51,6.0,8.0,2s.2p.(3P*).3p 4P J=5/2,2s.2p.(3P*).4d 4D* J=7/2,2s.2p.(3P*).3p 4P J=5/2 -> 2s.2p.(3P*).4d 4D* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),33684.38,110.0,,T5109LS,L1176
C II,296.8094,10600000.0,B,186443.71,220125.53,4.0,2.0,2s.2p.(3P*).3p 4P J=3/2,2s.2p.(3P*).4d 4D* J=1/2,2s.2p.(3P*).3p 4P J=3/2 -> 2s.2p.(3P*).4d 4D* J=1/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T5109LS,ritz_wl_air(nm),33681.82,,,T5109LS,
C II,296.8836,19000000.0,B,186466.03,220139.42,6.0,6.0,2s.2p.(3P*).3p 4P J=5/2,2s.2p.(3P*).4d 4D* J=5/2,2s.2p.(3P*).3p 4P J=5/2 -> 2s.2p.(3P*).4d 4D* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),33673.4,35.0,,T5109LS,L1176
C II,296.959,3170000.0,B,186466.03,220130.86,6.0,4.0,2s.2p.(3P*).3p 4P J=5/2,2s.2p.(3P*).4d 4D* J=3/2,2s.2p.(3P*).3p 4P J=5/2 -> 2s.2p.(3P*).4d 4D* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T5109LS; line_ref=L1176,obs_wl_air(nm),33664.85,19.0,,T5109LS,L1176
C II,297.4102,40000.0,D+,150461.58,184075.36,6.0,6.0,2p3 2D* J=5/2,2s2.6d 2D J=5/2,2p3 2D* J=5/2 -> 2s2.6d 2D J=5/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10276,ritz_wl_air(nm),33613.78,,,T10276,
C II,297.4163,3600.0,C,150461.58,184074.67,6.0,4.0,2p3 2D* J=5/2,2s2.6d 2D J=3/2,2p3 2D* J=5/2 -> 2s2.6d 2D J=3/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10276,ritz_wl_air(nm),33613.09,,,T10276,
C II,297.4555,2800.0,C,150466.7,184075.36,4.0,6.0,2p3 2D* J=3/2,2s2.6d 2D J=5/2,2p3 2D* J=3/2 -> 2s2.6d 2D J=5/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10276,ritz_wl_air(nm),33608.66,,,T10276,
C II,297.4616,40000.0,D+,150466.7,184074.67,4.0,4.0,2p3 2D* J=3/2,2s2.6d 2D J=3/2,2p3 2D* J=3/2 -> 2s2.6d 2D J=3/2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T10276,ritz_wl_air(nm),33607.97,,,T10276,
C II,299.262,77300000.0,B,145549.25,178956.38,4.0,6.0,2s2.3d 2D J=3/2,2s2.5f 2F* J=5/2,2s2.3d 2D J=3/2 -> 2s2.5f 2F* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T7476; line_ref=L1176,obs_wl_air(nm),33405.8,,,T7476,L1176
C II,299.262,82800000.0,B,145550.7,178956.46,6.0,8.0,2s2.3d 2D J=5/2,2s2.5f 2F* J=7/2,2s2.3d 2D J=5/2 -> 2s2.5f 2F* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T7476; line_ref=L1176,obs_wl_air(nm),33405.8,,,T7476,L1176
C II,299.262,5300000.0,C,145550.7,178956.38,6.0,6.0,2s2.3d 2D J=5/2,2s2.5f 2F* J=5/2,2s2.3d 2D J=5/2 -> 2s2.5f 2F* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T10276; line_ref=L1176,obs_wl_air(nm),33405.8,,,T10276,L1176
